template_id,segment_id,segment_name,lifecycle_stage,goal,theme,variant,message_title_en,message_title_hi,message_body_en,message_body_hi,cta_text_en,cta_text_hi,tone,hook,feature_reference,weight
TPL_0520,5,Social Engagers,inactive,activation,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0521,5,Social Engagers,paid,advocacy,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0522,5,Social Engagers,paid,advocacy,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0523,5,Social Engagers,paid,advocacy,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0524,5,Social Engagers,paid,advocacy,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0525,5,Social Engagers,paid,advocacy,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0526,5,Social Engagers,paid,advocacy,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,1.0
TPL_0527,5,Social Engagers,paid,advocacy,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0528,5,Social Engagers,paid,advocacy,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0529,5,Social Engagers,paid,advocacy,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0530,5,Social Engagers,paid,advocacy,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0531,5,Social Engagers,paid,deepening,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0532,5,Social Engagers,paid,deepening,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0533,5,Social Engagers,paid,deepening,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0534,5,Social Engagers,paid,deepening,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0535,5,Social Engagers,paid,deepening,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0536,5,Social Engagers,paid,deepening,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,1.0
TPL_0537,5,Social Engagers,paid,deepening,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0538,5,Social Engagers,paid,deepening,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0539,5,Social Engagers,paid,deepening,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0540,5,Social Engagers,paid,deepening,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0541,5,Social Engagers,paid,expansion,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0542,5,Social Engagers,paid,expansion,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0543,5,Social Engagers,paid,expansion,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0544,5,Social Engagers,paid,expansion,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0545,5,Social Engagers,paid,expansion,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0546,5,Social Engagers,paid,expansion,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,2.0
TPL_0547,5,Social Engagers,paid,expansion,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0548,5,Social Engagers,paid,expansion,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0549,5,Social Engagers,paid,expansion,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0550,5,Social Engagers,paid,expansion,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0551,5,Social Engagers,paid,retention,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0552,5,Social Engagers,paid,retention,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0553,5,Social Engagers,paid,retention,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0554,5,Social Engagers,paid,retention,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0555,5,Social Engagers,paid,retention,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0556,5,Social Engagers,paid,retention,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,1.0
TPL_0557,5,Social Engagers,paid,retention,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0558,5,Social Engagers,paid,retention,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0559,5,Social Engagers,paid,retention,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0560,5,Social Engagers,paid,retention,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0561,5,Social Engagers,trial,activation,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0562,5,Social Engagers,trial,activation,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0563,5,Social Engagers,trial,activation,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0564,5,Social Engagers,trial,activation,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0565,5,Social Engagers,trial,activation,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0566,5,Social Engagers,trial,activation,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,2.0
TPL_0567,5,Social Engagers,trial,activation,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0568,5,Social Engagers,trial,activation,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0569,5,Social Engagers,trial,activation,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0570,5,Social Engagers,trial,activation,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0571,5,Social Engagers,trial,conversion_readiness,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,2.0
TPL_0572,5,Social Engagers,trial,conversion_readiness,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0573,5,Social Engagers,trial,conversion_readiness,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0574,5,Social Engagers,trial,conversion_readiness,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0575,5,Social Engagers,trial,conversion_readiness,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0576,5,Social Engagers,trial,conversion_readiness,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,1.0
TPL_0577,5,Social Engagers,trial,conversion_readiness,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0578,5,Social Engagers,trial,conversion_readiness,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0579,5,Social Engagers,trial,conversion_readiness,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0580,5,Social Engagers,trial,conversion_readiness,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0581,5,Social Engagers,trial,feature_discovery,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,1.0
TPL_0582,5,Social Engagers,trial,feature_discovery,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0583,5,Social Engagers,trial,feature_discovery,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0584,5,Social Engagers,trial,feature_discovery,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0585,5,Social Engagers,trial,feature_discovery,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0586,5,Social Engagers,trial,feature_discovery,ownership,1,👑 Your rewards!,👑 Tumhare rewards!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,ownership,Core Feature,2.0
TPL_0587,5,Social Engagers,trial,feature_discovery,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0588,5,Social Engagers,trial,feature_discovery,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0589,5,Social Engagers,trial,feature_discovery,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0590,5,Social Engagers,trial,feature_discovery,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
TPL_0591,5,Social Engagers,trial,habit_formation,accomplishment,1,🎯 Keep going!,🎯 Aage badho!,Explore Core Feature and take the next step in your generic journey!,Core Feature explore karo aur apne generic journey mein aage badho!,Open Now,Abhi Kholo,friendly,accomplishment,Core Feature,2.0
TPL_0592,5,Social Engagers,trial,habit_formation,accomplishment,2,🏆 Great progress!,🏆 Badiya progress!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,accomplishment,User Dashboard,1.0
TPL_0593,5,Social Engagers,trial,habit_formation,accomplishment,3,⭐ You're on track!,⭐ Sahi track pe ho!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,accomplishment,Notifications,1.0
TPL_0594,5,Social Engagers,trial,habit_formation,accomplishment,4,🔥 Keep it up!,🔥 Aise hi karo!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,accomplishment,Ai Tutor,1.0
TPL_0595,5,Social Engagers,trial,habit_formation,accomplishment,5,💪 Almost there!,💪 Bas thoda aur!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,accomplishment,Leaderboard,1.0
TPL_0597,5,Social Engagers,trial,habit_formation,ownership,2,💎 Check your progress!,💎 Progress dekho!,Your User Dashboard experience is waiting. Check it out now!,Tumhara User Dashboard experience wait kar raha. Abhi dekho!,Check It Out,Dekho,friendly,ownership,User Dashboard,1.0
TPL_0598,5,Social Engagers,trial,habit_formation,ownership,3,🏠 Your dashboard!,🏠 Tumhara dashboard!,Make the most of Notifications today. You're doing great!,Aaj Notifications ka best use karo. Bahut accha chal raha!,Get Started,Shuru Karo,friendly,ownership,Notifications,1.0
TPL_0599,5,Social Engagers,trial,habit_formation,ownership,4,📈 Your stats!,📈 Tumhare stats!,Don't miss what's new in Ai Tutor. Open and see!,Ai Tutor mein naya kya hai miss mat karo. Khol ke dekho!,Explore,Explore Karo,friendly,ownership,Ai Tutor,1.0
TPL_0600,5,Social Engagers,trial,habit_formation,ownership,5,🎖️ You earned this!,🎖️ Ye tumne kamaya!,Your generic progress is impressive. Keep using Leaderboard!,Tumhara generic progress impressive hai. Leaderboard use karte raho!,Try Now,Abhi Try Karo,friendly,ownership,Leaderboard,1.0
